5	R	0	-147	0
6	R	0	-168	0
7	R	0	-170	0
8	R	0	-186	0
9	R	0	-50	0
10	R	0	-74	0
11	R	0	-101	0
12	R	0	-188	0
13	R	0	-16	0
14	R	0	-75	0
15	R	0	-113	0
16	R	0	-137	0
17	R	0	-143	0
18	R	0	5	0
19	R	0	9	0
20	R	0	15	0
21	R	0	23	0
22	R	0	24	0
23	R	0	45	0
24	R	0	72	0
25	R	0	93	0
26	R	0	102	0
27	R	0	108	0
28	R	0	139	0
29	R	0	161	0
30	R	0	164	0
31	R	0	167	0
32	R	0	175	0

DAY = 9
NUMBER_OF_VEHICLES = 45
1	R	0	-189	0
2	R	0	-2	0
3	R	0	-3	0
4	R	0	-49	0
5	R	0	-53	0
6	R	0	-73	0
7	R	0	-77	0
8	R	0	-107	0
9	R	0	-117	0
10	R	0	-126	0
11	R	0	-141	0
12	R	0	-151	0
13	R	0	-13	0
14	R	0	-25	0
15	R	0	-121	0
16	R	0	-128	0
17	R	0	-155	0
18	R	0	-174	0
19	R	0	-190	0
20	R	0	-9	0
21	R	0	-45	0
22	R	0	-102	0
23	R	0	-139	0
24	R	0	144	0
25	R	0	-164	0
26	R	0	-175	0
27	R	0	196	0
28	R	0	4	0
29	R	0	12	0
30	R	0	19	0
31	R	0	20	0
32	R	0	22	0
33	R	0	27	0
34	R	0	58	0
35	R	0	61	0
36	R	0	84	0
37	R	0	99	0
38	R	0	103	0
39	R	0	124	0
40	R	0	136	0
41	R	0	138	0
42	R	0	153	0
43	R	0	154	0
44	R	0	182	0
45	R	0	192	0

DAY = 10
NUMBER_OF_VEHICLES = 38
1	R	0	-6	0
2	R	0	-54	0
3	R	0	-66	0
4	R	0	-71	0
5	R	0	-85	0
6	R	0	-88	0
7	R	0	-162	0
8	R	0	-184	0
9	R	0	-191	0
10	R	0	-15	0
11	R	0	-24	0
12	R	0	-93	0
13	R	0	-108	0
14	R	0	-161	0
15	R	0	-12	0
16	R	0	-99	0
17	R	0	-153	0
18	R	0	166	0
19	R	0	-182	0
20	R	0	21	0
21	R	0	32	0
22	R	0	34	0
23	R	0	37	0
24	R	0	41	0
25	R	0	47	0
26	R	0	48	0
27	R	0	82	0
28	R	0	92	0
29	R	0	94	0
30	R	0	119	0
31	R	0	125	0
32	R	0	159	0
33	R	0	165	0
34	R	0	173	0
35	R	0	176	0
36	R	0	178	0
37	R	0	180	0
38	R	0	181	0

DAY = 11
NUMBER_OF_VEHICLES = 27
1	R	0	-5	0
2	R	0	-23	0
3	R	0	-72	0
4	R	0	-144	0
5	R	0	-167	0
6	R	0	-4	0
7	R	0	-84	0
8	R	0	-136	0
9	R	0	-138	0
10	R	0	-154	0
11	R	0	-166	0
12	R	0	-192	0
13	R	0	-41	0
14	R	0	-47	0
15	R	0	-94	0
16	R	0	-165	0
17	R	0	-176	0
18	R	0	-180	0
19	R	0	1	0
20	R	0	7	0
21	R	0	36	0
22	R	0	65	0
23	R	0	70	0
24	R	0	90	0
25	R	0	91	0
26	R	0	100	0
27	R	0	123	0

DAY = 12
NUMBER_OF_VEHICLES = 34
1	R	0	-196	0
2	R	0	-19	0
3	R	0	-20	0
4	R	0	-22	0
5	R	0	-27	0
6	R	0	-58	0
7	R	0	-61	0
8	R	0	-103	0
9	R	0	-124	0
10	R	0	-21	0
11	R	0	-32	0
12	R	0	-34	0
13	R	0	-37	0
14	R	0	-48	0
15	R	0	-82	0
16	R	0	-92	0
17	R	0	-119	0
18	R	0	-125	0
19	R	0	-159	0
20	R	0	-173	0
21	R	0	-1	0
22	R	0	-36	0
23	R	0	-70	0
24	R	0	76	0
25	R	0	98	0
26	R	0	112	0
27	R	0	118	0
28	R	0	140	0
29	R	0	17	0
30	R	0	42	0
31	R	0	51	0
32	R	0	96	0
33	R	0	133	0
34	R	0	142	0

DAY = 13
NUMBER_OF_VEHICLES = 15
1	R	0	-178	0
2	R	0	-181	0
3	R	0	-65	0
4	R	0	-76	0
5	R	0	-90	0
6	R	0	-91	0
7	R	0	-98	0
8	R	0	-100	0
9	R	0	-118	0
10	R	0	-140	0
11	R	0	-17	0
12	R	0	-42	0
13	R	0	-51	0
14	R	0	-133	0
15	R	0	-142	0

DAY = 14
NUMBER_OF_VEHICLES = 4
1	R	0	-7	0
2	R	0	-112	0
3	R	0	-123	0
4	R	0	-96	0

