48	R	0	40	0
49	R	0	46	0
50	R	0	51	0
51	R	0	64	0
52	R	0	108	0
53	R	0	109	0
54	R	0	111	0
55	R	0	115	0
56	R	0	122	0
57	R	0	145	0
58	R	0	147	0
59	R	0	152	0
60	R	0	191	0
61	R	0	227	0
62	R	0	236	0
63	R	0	248	0
64	R	0	264	0
65	R	0	298	0
66	R	0	307	0
67	R	0	326	0
68	R	0	334	0
69	R	0	340	0
70	R	0	366	0
71	R	0	367	0
72	R	0	380	0
73	R	0	390	0
74	R	0	394	0
75	R	0	396	0
76	R	0	415	0
77	R	0	419	0
78	R	0	427	0
79	R	0	432	0
80	R	0	442	0
81	R	0	447	0
82	R	0	462	0
83	R	0	480	0

DAY = 6
NUMBER_OF_VEHICLES = 76
1	R	0	-65	0
2	R	0	-69	0
3	R	0	-90	0
4	R	0	-121	0
5	R	0	-138	0
6	R	0	-159	0
7	R	0	-161	0
8	R	0	-180	0
9	R	0	-190	0
10	R	0	-209	0
11	R	0	-254	0
12	R	0	-319	0
13	R	0	-358	0
14	R	0	-378	0
15	R	0	-399	0
16	R	0	-411	0
17	R	0	-425	0
18	R	0	-435	0
19	R	0	-475	0
20	R	0	-494	0
21	R	0	-23	0
22	R	0	-24	0
23	R	0	-25	0
24	R	0	-237	0
25	R	0	-331	0
26	R	0	-370	0
27	R	0	-393	0
28	R	0	-484	0
29	R	0	-13	0
30	R	0	-28	0
31	R	0	-46	0
32	R	0	-64	0
33	R	0	-108	0
34	R	0	-109	0
35	R	0	-111	0
36	R	0	-147	0
37	R	0	223	0
38	R	0	-227	0
39	R	0	-248	0
40	R	0	-298	0
41	R	0	-307	0
42	R	0	-367	0
43	R	0	429	0
44	R	0	-442	0
45	R	0	-480	0
46	R	0	490	0
47	R	0	14	0
48	R	0	31	0
49	R	0	32	0
50	R	0	38	0
51	R	0	44	0
52	R	0	63	0
53	R	0	75	0
54	R	0	79	0
55	R	0	88	0
56	R	0	94	0
57	R	0	106	0
58	R	0	123	0
59	R	0	137	0
60	R	0	164	0
61	R	0	171	0
62	R	0	181	0
63	R	0	215	0
64	R	0	217	0
65	R	0	232	0
66	R	0	311	0
67	R	0	328	0
68	R	0	360	0
69	R	0	373	0
70	R	0	400	0
71	R	0	403	0
72	R	0	413	0
73	R	0	440	0
74	R	0	445	0
75	R	0	460	0
76	R	0	488	0

DAY = 7
NUMBER_OF_VEHICLES = 91
1	R	0	-351	0
2	R	0	-359	0
3	R	0	-443	0
4	R	0	-498	0
5	R	0	-29	0
6	R	0	-37	0
7	R	0	-56	0
8	R	0	-67	0
9	R	0	-81	0
10	R	0	-83	0
11	R	0	-89	0
12	R	0	-110	0
13	R	0	-116	0
14	R	0	-150	0
15	R	0	-195	0
16	R	0	-203	0
17	R	0	-233	0
18	R	0	-436	0
19	R	0	-477	0
20	R	0	-8	0
21	R	0	-26	0
22	R	0	-40	0
23	R	0	-51	0
24	R	0	-115	0
25	R	0	-122	0
26	R	0	-145	0
27	R	0	-152	0
28	R	0	-191	0
29	R	0	-264	0
30	R	0	-334	0
31	R	0	-366	0
32	R	0	-380	0
33	R	0	-390	0
34	R	0	-396	0
35	R	0	-462	0
36	R	0	-490	0
37	R	0	-31	0
38	R	0	33	0
39	R	0	-38	0
40	R	0	-44	0
41	R	0	-79	0
42	R	0	-94	0
43	R	0	-106	0
44	R	0	-123	0
45	R	0	197	0
46	R	0	-232	0
47	R	0	308	0
48	R	0	341	0
49	R	0	347	0
50	R	0	-400	0
51	R	0	446	0
52	R	0	-460	0
53	R	0	478	0
54	R	0	491	0
55	R	0	9	0
56	R	0	21	0
57	R	0	50	0
58	R	0	59	0
59	R	0	62	0
60	R	0	73	0
61	R	0	77	0
62	R	0	82	0
63	R	0	87	0
64	R	0	93	0
65	R	0	95	0
66	R	0	96	0
67	R	0	99	0
68	R	0	119	0
69	R	0	134	0
70	R	0	142	0
71	R	0	148	0
72	R	0	168	0
73	R	0	204	0
74	R	0	210	0
75	R	0	226	0
76	R	0	230	0
77	R	0	245	0
78	R	0	270	0
79	R	0	282	0
80	R	0	296	0
81	R	0	297	0
82	R	0	301	0
83	R	0	309	0
84	R	0	320	0
85	R	0	332	0
86	R	0	335	0
87	R	0	364	0
88	R	0	374	0
89	R	0	420	0
90	R	0	430	0
91	R	0	468	0

DAY = 8
NUMBER_OF_VEHICLES = 83
1	R	0	-125	0
2	R	0	-310	0
3	R	0	-406	0
4	R	0	-414	0
5	R	0	-456	0
6	R	0	-236	0
7	R	0	-326	0
8	R	0	-340	0
9	R	0	-394	0
10	R	0	-415	0
11	R	0	-419	0
12	R	0	-427	0
13	R	0	-429	0
14	R	0	-432	0
15	R	0	-447	0
16	R	0	-14	0
17	R	0	-33	0
18	R	0	-63	0
19	R	0	-137	0
20	R	0	-171	0
21	R	0	-181	0
22	R	0	-217	0
23	R	0	-311	0
24	R	0	-373	0
25	R	0	-413	0
26	R	0	-440	0
27	R	0	-488	0
28	R	0	-21	0
29	R	0	-77	0
30	R	0	-87	0
31	R	0	-93	0
32	R	0	131	0
33	R	0	163	0
34	R	0	177	0
35	R	0	-210	0
36	R	0	-226	0
37	R	0	268	0
38	R	0	302	0
39	R	0	-320	0
40	R	0	327	0
41	R	0	330	0
42	R	0	336	0
43	R	0	348	0
44	R	0	-364	0
45	R	0	377	0
46	R	0	395	0
47	R	0	398	0
48	R	0	402	0
49	R	0	407	0
50	R	0	439	0
51	R	0	-468	0
52	R	0	483	0
53	R	0	2	0
54	R	0	3	0
55	R	0	16	0
56	R	0	19	0
57	R	0	20	0
58	R	0	22	0
59	R	0	36	0
60	R	0	42	0
61	R	0	103	0
62	R	0	105	0
63	R	0	126	0
64	R	0	151	0
65	R	0	153	0
66	R	0	178	0
67	R	0	182	0
68	R	0	186	0
69	R	0	200	0
70	R	0	231	0
71	R	0	242	0
72	R	0	257	0
73	R	0	261	0
74	R	0	276	0
75	R	0	293	0
76	R	0	306	0
77	R	0	354	0
78	R	0	375	0
79	R	0	376	0
80	R	0	389	0
81	R	0	405	0
82	R	0	417	0
83	R	0	496	0

DAY = 9
NUMBER_OF_VEHICLES = 71
1	R	0	-223	0
2	R	0	-32	0
3	R	0	-75	0
4	R	0	-88	0
5	R	0	-164	0
6	R	0	-197	0
7	R	0	-215	0
8	R	0	-328	0
9	R	0	-341	0
10	R	0	-347	0
11	R	0	-360	0
12	R	0	-403	0
13	R	0	-445	0
14	R	0	-446	0
15	R	0	-491	0
16	R	0	-9	0
17	R	0	-62	0
18	R	0	-82	0
19	R	0	-96	0
20	R	0	-99	0
21	R	0	-134	0
22	R	0	-142	0
23	R	0	-148	0
24	R	0	-282	0
25	R	0	-296	0
26	R	0	-309	0
27	R	0	-330	0
28	R	0	-335	0
29	R	0	-374	0
30	R	0	-395	0
31	R	0	-420	0
32	R	0	-430	0
33	R	0	-483	0
34	R	0	-2	0
35	R	0	15	0
36	R	0	-16	0
37	R	0	49	0
38	R	0	58	0
39	R	0	76	0
40	R	0	-151	0
41	R	0	-178	0
42	R	0	206	0
43	R	0	-231	0
44	R	0	290	0
45	R	0	312	0
46	R	0	362	0
47	R	0	-375	0
48	R	0	392	0
49	R	0	426	0
50	R	0	434	0
51	R	0	441	0
52	R	0	458	0
53	R	0	467	0
54	R	0	471	0
55	R	0	493	0
56	R	0	500	0
57	R	0	1	0
58	R	0	6	0
59	R	0	11	0
60	R	0	35	0
61	R	0	57	0
62	R	0	98	0
63	R	0	107	0
64	R	0	136	0
65	R	0	143	0
66	R	0	156	0
67	R	0	188	0
68	R	0	216	0
69	R	0	271	0
70	R	0	278	0
71	R	0	368	0

DAY = 10
NUMBER_OF_VEHICLES = 89
1	R	0	-308	0
2	R	0	-478	0
3	R	0	-50	0
4	R	0	-59	0
5	R	0	-73	0
6	R	0	-95	0
7	R	0	-119	0
8	R	0	-131	0
9	R	0	-168	0
10	R	0	-177	0
11	R	0	-204	0
12	R	0	-230	0
13	R	0	-245	0
14	R	0	-268	0
15	R	0	-270	0
16	R	0	-297	0
17	R	0	-301	0
18	R	0	-302	0
19	R	0	-332	0
20	R	0	-336	0
21	R	0	-377	0
22	R	0	-398	0
23	R	0	-402	0
24	R	0	-407	0
25	R	0	-439	0
26	R	0	-20	0
27	R	0	-22	0
28	R	0	-76	0
29	R	0	-103	0
30	R	0	-105	0
31	R	0	-153	0
32	R	0	169	0
33	R	0	-186	0
34	R	0	-200	0
35	R	0	-242	0
36	R	0	246	0
37	R	0	-257	0
38	R	0	-276	0
39	R	0	-293	0
40	R	0	294	0
41	R	0	-392	0
42	R	0	-405	0
43	R	0	-417	0
44	R	0	-458	0
45	R	0	-467	0
46	R	0	476	0
47	R	0	-500	0
48	R	0	-1	0
49	R	0	12	0
50	R	0	34	0
51	R	0	41	0
52	R	0	101	0
53	R	0	-107	0
54	R	0	-156	0
55	R	0	184	0
56	R	0	194	0
57	R	0	198	0
58	R	0	205	0
59	R	0	219	0
60	R	0	220	0
61	R	0	228	0
62	R	0	247	0
63	R	0	250	0
64	R	0	281	0
65	R	0	289	0
66	R	0	305	0
67	R	0	313	0
68	R	0	318	0
69	R	0	322	0
70	R	0	337	0
71	R	0	357	0
72	R	0	365	0
73	R	0	384	0
74	R	0	385	0
75	R	0	391	0
76	R	0	401	0
77	R	0	428	0
78	R	0	459	0
79	R	0	10	0
80	R	0	39	0
81	R	0	91	0
82	R	0	112	0
83	R	0	155	0
84	R	0	165	0
85	R	0	218	0
86	R	0	274	0
87	R	0	295	0
88	R	0	325	0
89	R	0	465	0

DAY = 11
NUMBER_OF_VEHICLES = 73
1	R	0	-163	0
2	R	0	-327	0
3	R	0	-348	0
4	R	0	-3	0
5	R	0	-19	0
6	R	0	-36	0
7	R	0	-42	0
8	R	0	-126	0
9	R	0	-182	0
10	R	0	-206	0
11	R	0	-261	0
12	R	0	-290	0
13	R	0	-294	0
14	R	0	-306	0
15	R	0	-354	0
16	R	0	-362	0
17	R	0	-376	0
18	R	0	-389	0
19	R	0	-471	0
20	R	0	-476	0
21	R	0	-496	0
22	R	0	-6	0
23	R	0	-12	0
24	R	0	-57	0
25	R	0	-136	0
26	R	0	-184	0
27	R	0	-271	0
28	R	0	-281	0
29	R	0	-289	0
30	R	0	-357	0
31	R	0	448	0
32	R	0	464	0
33	R	0	470	0
34	R	0	486	0
35	R	0	492	0
36	R	0	5	0
37	R	0	54	0
38	R	0	84	0
39	R	0	102	0
40	R	0	118	0
41	R	0	162	0
42	R	0	-165	0
43	R	0	185	0
44	R	0	193	0
45	R	0	214	0
46	R	0	234	0
47	R	0	239	0
48	R	0	251	0
49	R	0	265	0
50	R	0	266	0
51	R	0	269	0
52	R	0	272	0
53	R	0	-325	0
54	R	0	344	0
55	R	0	353	0
56	R	0	371	0
57	R	0	410	0
58	R	0	444	0
59	R	0	450	0
60	R	0	451	0
61	R	0	457	0
62	R	0	466	0
63	R	0	495	0
64	R	0	497	0
65	R	0	18	0
66	R	0	53	0
67	R	0	71	0
68	R	0	97	0
69	R	0	144	0
70	R	0	172	0
71	R	0	192	0
72	R	0	207	0
73	R	0	267	0

DAY = 12
NUMBER_OF_VEHICLES = 71
1	R	0	-15	0
2	R	0	-49	0
3	R	0	-58	0
4	R	0	-246	0
5	R	0	-312	0
6	R	0	-426	0
7	R	0	-434	0
8	R	0	-441	0
9	R	0	-493	0
10	R	0	-11	0
11	R	0	-35	0
12	R	0	-98	0
13	R	0	-101	0
14	R	0	-143	0
15	R	0	-188	0
16	R	0	-194	0
17	R	0	-198	0
18	R	0	-216	0
19	R	0	-220	0
20	R	0	-228	0
21	R	0	-278	0
22	R	0	-337	0
23	R	0	-365	0
24	R	0	-368	0
25	R	0	-384	0
26	R	0	-385	0
27	R	0	-470	0
28	R	0	-486	0
29	R	0	-492	0
30	R	0	-54	0
31	R	0	-84	0
32	R	0	-155	0
33	R	0	170	0
34	R	0	-193	0
35	R	0	-218	0
36	R	0	-251	0
37	R	0	-265	0
38	R	0	-266	0
39	R	0	-295	0
40	R	0	324	0
41	R	0	342	0
42	R	0	-353	0
43	R	0	-371	0
44	R	0	-451	0
45	R	0	453	0
46	R	0	-457	0
47	R	0	-466	0
48	R	0	-53	0
49	R	0	55	0
50	R	0	-71	0
51	R	0	74	0
52	R	0	-97	0
53	R	0	146	0
54	R	0	189	0
55	R	0	-192	0
56	R	0	199	0
57	R	0	202	0
58	R	0	-207	0
59	R	0	212	0
60	R	0	213	0
61	R	0	241	0
62	R	0	-267	0
63	R	0	275	0
64	R	0	299	0
65	R	0	343	0
66	R	0	349	0
67	R	0	422	0
68	R	0	129	0
69	R	0	160	0
70	R	0	323	0
71	R	0	418	0

DAY = 13
NUMBER_OF_VEHICLES = 55
1	R	0	-169	0
2	R	0	-34	0
3	R	0	-41	0
4	R	0	-205	0
5	R	0	-219	0
6	R	0	-247	0
7	R	0	-250	0
8	R	0	-305	0
9	R	0	-313	0
10	R	0	-318	0
11	R	0	-322	0
12	R	0	-391	0
13	R	0	-401	0
14	R	0	-428	0
15	R	0	-459	0
16	R	0	-464	0
17	R	0	-10	0
18	R	0	-39	0
19	R	0	-91	0
20	R	0	-102	0
21	R	0	-112	0
22	R	0	-118	0
23	R	0	-170	0
24	R	0	-214	0
25	R	0	-234	0
26	R	0	-272	0
27	R	0	-274	0
28	R	0	-410	0
29	R	0	-465	0
30	R	0	-495	0
31	R	0	-18	0
32	R	0	-146	0
33	R	0	-189	0
34	R	0	-199	0
35	R	0	-202	0
36	R	0	-212	0
37	R	0	-213	0
38	R	0	-275	0
39	R	0	-299	0
40	R	0	-343	0
41	R	0	-349	0
42	R	0	423	0
43	R	0	70	0
44	R	0	-160	0
45	R	0	176	0
46	R	0	-323	0
47	R	0	-418	0
48	R	0	431	0
49	R	0	499	0
50	R	0	158	0
51	R	0	187	0
52	R	0	240	0
53	R	0	279	0
54	R	0	352	0
55	R	0	383	0

DAY = 14
NUMBER_OF_VEHICLES = 23
1	R	0	-448	0
2	R	0	-5	0
3	R	0	-162	0
4	R	0	-185	0
5	R	0	-239	0
6	R	0	-269	0
7	R	0	-342	0
8	R	0	-344	0
9	R	0	-444	0
10	R	0	-450	0
11	R	0	-497	0
12	R	0	-144	0
13	R	0	-172	0
14	R	0	-422	0
15	R	0	-70	0
16	R	0	-129	0
17	R	0	-431	0
18	R	0	-158	0
19	R	0	-187	0
20	R	0	-240	0
21	R	0	-279	0
22	R	0	-352	0
23	R	0	-383	0

DAY = 15
NUMBER_OF_VEHICLES = 8
1	R	0	-324	0
2	R	0	-453	0
3	R	0	-55	0
4	R	0	-74	0
5	R	0	-241	0
6	R	0	-423	0
7	R	0	-176	0
8	R	0	-499	0

